KONNEXION COMERCIO INTERNACIONAL EIRELI		
RUA GAL HUMBERTO DE ALENCAR CASTELO BRANCO, 518			
SAO CAETANO DO SUL - BAIRRO SANTA MARIA 			
CEP 09560-380 - SAO PAULO - BRAZIL			
WWW.KONNEXION.BIZ			
Fone SAC: 11 4220.6098
Celular VIVO: 011 95779.4253 (WhatsApp)
E.mail:konnexion@terra.com.br
		
skype: konnexionintl			
			
			
IMPORTADOR E DISTRIBUIDOR DE DISCOS DE FRICÇÃO PARA TRANSMISSÃO ZF, DANA, CLARK HURTH, ALLISON, FUNK, TWIN DISC. 
DISCOS DE FREIOS PARA EIXOS ZF, DANA, KALMAR, MERITOR, AXLETECH, GRAZIANO, OMCI, KESSLER, CARRARO. 
DISCOS PARA REDUTORES DE VELOCIDADE REGIANNA RIDUTTORI. DISCOS PARA GUINDASTERS LIEBHERR, ORMIG, TEREX, XCMG.
DISCOS PARA COLHEITADEIRAS, TRATORES AGRÍCOLAS, RETROESCAVADEIRAS, PÁS CARREGADEIRAS, CAMINHÕES FORA DE ESTRADA, EMPILHADEIRAS.
DISCOS E PLACAS SEPARADORAS PARA VÁRIOS TIPO DE APLICAÇÃO: BOBCAT, CASE, CASE IH, CATERPILLAR, DOOSAN, DYNAPAC,  FIATALLIS, GENIE, HAULOTTE, 
HYNDAI, JCB 426ZX, JOHN DEERE, LIEBHERR, LIUGONG, LU NENG, LONKING, MANITOU,  MICHIGAN 75A, 125A, NEW HOLLAND, TORO, TAMROCK, VOLVO, WIRTGEN. 
DISCOS PARA EMPILHADEIRAS BAOLI, CLARK, DAEWOO, FELLER, FANTUZZI, GOOD SENSE, HANGCHA, HALLA, HELI, HYSTER, HYUNDAI,  JLG SKY JACK MANLIFT, KALMAR,
2111835				CLARK / DANA					GRAPHITE
2111847				CLARK / DANA					STEEL
2115238				CLARK / DANA					CARBON PA
2115239				CLARK / DANA					STEEL
2115857				CLARK / DANA					STEEL
2115913				CLARK / DANA					STEEL
2116295				CLARK / DANA					STEEL
2787359				CLARK / DANA					STEEL
2787368				CLARK / DANA					STEEL
2794675				CLARK CGP20-25 / DANA				PAPER
2810118				CLARK CGT-45 / DANA				PAPER
2821953				CLARK CGP20-25 / DANA				PAPER
2822116				CLARK / DANA					PAPER
4204265				CLARK / DANA					PAPER
4204266				CLARK / DANA					PAPER
4204267				CLARK / DANA = LIEBHERR L580			STEEL
4206373				CLARK / DANA					PAPER
4206374				CLARK / DANA					STEEL
4206417				CLARK / DANA					PAPER/STEEL
4207140				CLARK / DANA					STEEL
4207141				CLARK / DANA					PAPER
4207419				CLARK / DANA TE27/32				STEEL
4207444				CLARK / DANA					STEEL
4207446				CLARK / DANA					CARBON PA
4207455				CLARK / DANA					STEEL
4207620				CLARK / DANA					STEEL
4207621				CLARK / DANA					PAPER
4208111				CLARK / DANA = KCI5089				CARBON PA
4209872				CLARK / DANA					GRAPHITE
4210570				CLARK / DANA = KCI5089				CARBON PA
4211245				CLARK / DANA					STEEL
4211394				CLARK - TE-27/32 = KCI5090			PAPER
4211395				CLARK - TE-27/32 = KCI5091			CARBON PA
4211500				CLARK / DANA					GRAPHITE
4214248				CLARK / DANA					STEEL
4215259				CLARK - LIEBHERR L580				PAPER
4215360				CLARK / DANA 					PAPER
4215606				CLARK / DANA					CARBON PA
4215607				CLARK / DANA					CARBON PA
4215608				CLARK / DANA					CARBON PA
4324200				CLARK / DANA					STEEL
7000727				CLARK / DANA					END PLATE
8027046				CLARK CMP40/CMP45 / DANA			PAPER
73118091			CLARK / DANA					END PLATE
291571A1			CLARK / DANA					END PLATE
923944-1494			CLARK / DANA					CARBON PA
923976-2816			CLARK / DANA					CARBON PA
E114381				CLARK / DANA					END PLATE
SKW6123				CLARK						PAPER
106-136				CLIMAX						STEEL
106-157				CLIMAX						BRONZE
106-158				CLIMAX						STEEL
85808316			CNH						END PLATE
71448955			CNH - FIATALLIS					BRONZE
C77AK38				CUKUROVA					END PLATE
C77AK40				CUKUROVA					END PLATE
3146363				DAEWOO / DOOSAN (ZF)				PAPER
3146743				DAEWOO / DOOSAN (ZF)				PAPER
3146763				DAEWOO / DOOSAN (ZF)				PAPER
3146793				DAEWOO / DOOSAN (ZF)				STEEL
3146803				DAEWOO / DOOSAN (ZF)				STEEL
3146813				DAEWOO / DOOSAN (ZF)				STEEL
3146823				DAEWOO / DOOSAN (ZF)				STEEL
3146833				DAEWOO / DOOSAN (ZF)				STEEL
3146843				DAEWOO / DOOSAN (ZF)				STEEL
3154543				DAEWOO / DOOSAN (ZF)				STEEL
3200513				DAEWOO / DOOSAN (ZF)				STEEL
3243233				DAEWOO / DOOSAN (ZF)				PAPER
122.200.029			DAEWOO / DOOSAN DL300 (ZF)			STEEL
1.114-00173			DAEWOO / DOOSAN (ZF)				STEEL
1.114-00174			DAEWOO / DOOSAN (ZF)				STEEL
1.114-00175			DAEWOO / DOOSAN (ZF)				STEEL
1.222-00001			DAEWOO / DOOSAN DL300 (ZF)			PAPER/PLAIN
1.222-00002			DAEWOO / DOOSAN DL300 (ZF)			CARBON PA
1.222-00003			DAEWOO / DOOSAN DL300  (ZF)			PAPER/PLAIN
1.222-00004			DAEWOO / DOOSAN DL300  (ZF)			CARBON PA
1.222-00020			DAEWOO / DOOSAN (ZF)				STEEL
1.222-00021			DAEWOO / DOOSAN (ZF) 				STEEL
1.222-00022			DAEWOO / DOOSAN (ZF)				STEEL
1.222-00023			DAEWOO / DOOSAN (ZF)				STEEL
1.222-00024			DAEWOO / DOOSAN (ZF)				STEEL
1.222-00025			DAEWOO / DOOSAN (ZF)				BRONZE
1.222-00026			DAEWOO / DOOSAN (ZF)				BRONZE
1.222-00028			DAEWOO / DOOSAN DL300 (ZF)			STEEL
1.222-00031			DAEWOO / DOOSAN (ZF)				PAPER
1.222-00042			DAEWOO / DOOSAN (ZF)				STEEL
1.222-00046			DAEWOO / DOOSAN (ZF)				STEEL
1.222-00048			DAEWOO / DOOSAN (ZF)				STEEL
1021-666-005			DAEWOO / DOOSAN (ZF)				PAPER
1222-00030			DAEWOO / DOOSAN (ZF)				BRONZE
130106-00022			DAEWOO / DOOSAN (ZF)				PAPER
130106-00063			DAEWOO / DOOSAN (ZF)				BRONZE
2.114-00621			DAEWOO / DOOSAN (ZF)				STEEL
2.114-00622			DAEWOO / DOOSAN (ZF)				STEEL
2.222-00001			DAEWOO / DOOSAN DL200 				MOLYBDENUM
2.222-00002			DAEWOO / DOOSAN DL200 				STEEL
2.222-00003			DAEWOO / DOOSAN DL200 				MOLYBDENUM/AÇO
2.222-00012			DAEWOO / DOOSAN  DL200 (ZF)			PAPER
2.222-00013			DAEWOO / DOOSAN DL200 (ZF)			STEEL
2.222-00020			DAEWOO / DOOSAN (ZF)				PAPER
2.222-00029			DAEWOO / DOOSAN (ZF)				STEEL
2.222-00046			DAEWOO / DOOSAN (ZF)				STEEL
2.222-00047			DAEWOO / DOOSAN (ZF)				CARBON PA
2.222-00048			DAEWOO / DOOSAN (ZF)				CARBON PA/AÇO
2.222-00080			DAEWOO / DOOSAN (ZF)				PAPER
2.222-00082			DAEWOO / DOOSAN (ZF)				STEEL
2.222-00083			DAEWOO / DOOSAN (ZF)				STEEL
2.222-00084			DAEWOO / DOOSAN (ZF) = KCI5419 			STEEL
2.222-00085			DAEWOO / DOOSAN (ZF)				STEEL
2.222-00087			DAEWOO / DOOSAN (ZF)				BRONZE
2.222-00088			DAEWOO / DOOSAN (ZF)				BRNZ/PLN
2.222-00089			DAEWOO / DOOSAN (ZF)				STEEL
2.222-00090			DAEWOO / DOOSAN (ZF)				STEEL
2.222-00091			DAEWOO / DOOSAN (ZF)				STEEL
352-00014			DAEWOO - DOOSAN  225 = KCI5613			STEEL
355-00020			DAEWOO / DOOSAN (ZF)				STEEL
355-00023			DAEWOO / DOOSAN (ZF)				STEEL
412-00013			DAEWOO / DOOSAN  225				ELASTOMER
4355-7002			DAEWOO / DOOSAN (ZF)				PAPER
4355-7004			DAEWOO / DOOSAN (ZF)				STEEL
4355-7010			DAEWOO / DOOSAN (ZF)				PAPER
4355-7010			DAEWOO / DOOSAN (ZF)				PAPER
4355-7011			DAEWOO / DOOSAN (ZF)				STEEL
4355-7012			DAEWOO / DOOSAN (ZF)				STEEL
4355-7013			DAEWOO / DOOSAN (ZF)				STEEL
4355-7014			DAEWOO / DOOSAN (ZF)				STEEL
4355-7015			DAEWOO / DOOSAN (ZF)				PAPER
6T9456				DAEWOO / DOOSAN (ZF)				STEEL
7123-32360			DAEWOO / DOOSAN (ZF)				PAPER
7124-22540			DAEWOO / DOOSAN (ZF)				STEEL
A213070				DAEWOO / DOOSAN (ZF)				STEEL
A213071				DAEWOO / DOOSAN (ZF)				PAPER
A233400				DAEWOO / DOOSAN (ZF)				P206
A233400				DAEWOO / DOOSAN (ZF)				PAPER
A250596				DAEWOO / DOOSAN (ZF)				STEEL
A252423				DAEWOO / DOOSAN (ZF) 				PAPER
A252425				DAEWOO / DOOSAN (ZF) 				STEEL
A273051				DAEWOO / DOOSAN (ZF)				PAPER
A373220				DAEWOO / DOOSAN (ZF)				STEEL
A403027				DAEWOO / DOOSAN (ZF) 				PAPER
A403028				DAEWOO / DOOSAN (ZF) 				STEEL
A453374				DAEWOO / DOOSAN / ZF				PAPER
A453375				DAEWOO / DOOSAN / ZF				CARBON PA
A608549				DAEWOO / DOOSAN (ZF)				STEEL
D141112				DAEWOO / DOOSAN (ZF)				PAPER
D141113				DAEWOO / DOOSAN (ZF)				PAPER
D180320				DAEWOO / DOOSAN (ZF)				STEEL
D180339				DAEWOO / DOOSAN (ZF)				PAPER
D700251				DAEWOO / DOOSAN (ZF) GP25P			STEEL
K1000697A			DOOSAN ESCAVADEIRA 225LC 			STEEL
K9000013			DAEWOO / DOOSAN (ZF)				CARBON PA
K9000036			DAEWOO / DOOSAN (ZF)				STEEL
K9000037			DAEWOO / DOOSAN (ZF)				STEEL
K9000257			DAEWOO / DOOSAN DL250/300 (ZF)			PAPER
K9000258			DOOSAN (ZF MTL-3085) DL-250			MOLYBDENUM
K9000264			DAEWOO / DOOSAN					STEEL
K9000265			DAEWOO / DOOSAN / ZF				STEEL
K9000266			DOOSAN (ZF MTL-3085) DL-250 			STEEL
K9000267			DAEWOO / DOOSAN / ZF				STEEL
K9000270			DAEWOO / DOOSAN / ZF				STEEL
K9000287			DAEWOO / DOOSAN DL300 				STEEL
K9000327			DAEWOO / DOOSAN DL250/300  			STEEL
K9000501			DAEWOO / DOOSAN (ZF)				PAPER
K9000525			DAEWOO / DOOSAN (ZF)				PAPER
K9000655			DOOSAN (ZF MTL-3085) DL-250 			MOLYBDENUM
K9000665			DAEWOO / DOOSAN DL300 				Mo STEEL
K9000746			DAEWOO / DOOSAN					STEEL
K9000746			DOOSAN DL250					STEEL
K9000747			DOOSAN DL250					STEEL
K9000748			DOOSAN DL250					STEEL
K9000750			DAEWOO / DOOSAN DL250 / ZF			MOLYBDENUM
K9001586			DAEWOO / DOOSAN (ZF)				STEEL
K9001887			DAEWOO / DOOSAN  DL250 (ZF)			STEEL
K9001887			DAEWOO / DOOSAN DL250/300 (ZF)			BRONZE
K9001888			DAEWOO / DOOSAN  DL250 (ZF)			PAPER
K9001888			DAEWOO / DOOSAN DL250/300 (ZF)			STEEL
K9002025			DAEWOO / DOOSAN (ZF)				STEEL
K9002026			DAEWOO / DOOSAN (ZF)				STEEL
K9002702			DAEWOO / DOOSAN DL300 				PAPER
K9002705			DOOSAN (ZF MTL-3085) DL-250 			MOLYBDENUM
K9004084			DOOSAN 						CARBON PA
K9004158			DOOSAN DX210W 					STEEL
K9004159			DOOSAN DX210W					STEEL
K9004160			DOOSAN DX210W					STEEL
K9004327			DAEWOO / DOOSAN (ZF)				PAPER/PLAIN
K9004328			DAEWOO / DOOSAN / ZF				CARBON PA
MX508790			DAEWOO / DOOSAN=KCI5343 dureza			STEEL
MX508790			DAEWOO / DOOSAN = KCI5419 			STEEL
MX508791			DAEWOO / DOOSAN 				STEEL
MX508792			DAEWOO / DOOSAN = KCI5417			STEEL
MX508792			DAEWOO / DOOSAN=KCI5345 dureza			STEEL
MX508793			DAEWOO / DOOSAN 				STEEL
MX508795			DAEWOO / DOOSAN 				BRONZE
MX508796			DAEWOO / DOOSAN 				BRNZ/PLN
MX510818			DAEWOO / DOOSAN 				BRNZ/PLN
154B2833			DANFOSS						BRONZE
154B5970			DANFOSS						STEEL
1545967				DANFOSS - reggiana riduttori			BRONZE
154B2832			DANFOSS - reggiana riduttori			STEEL
4416413				DEUTZ						STEEL
4417528				DEUTZ						STEEL
4434228				DEUTZ						STEEL
4434229				DEUTZ						STEEL
852041336			DRESSTA						END PLATE
6000104638			DRESSTA						STEEL
62901014			DYNAHOE						STEEL
62901015			DYNAHOE						PAPER
4700939027			DYNAPAC						PAPER
4700939033			DYNAPAC						STEEL
49600254			DYNAPAC - GENIE Z80				STEEL
49600255			DYNAPAC - GENIE Z80 				BRONZE
268103				DYNAPAC CR25					BRONZE
268104				DYNAPAC CR25					STEEL
268105				DYNAPAC CR25					STEEL
711207				EDER						BRONZE
711208				EDER						STEEL
209929				EUCLID (ALLISON)				BRONZE
216050				EUCLID (ALLISON)				BRONZE
222173				EUCLID (ALLISON)				STEEL
1528774				EUCLID (ALLISON)				STEEL
1528774				EUCLID (ALLISON)				STEEL
2108352				EUCLID (ALLISON)				GRAPHITE
4050741				EUCLID (ALLISON)				GRAPHITE
4095205				EUCLID (ALLISON)				STEEL
4095206				EUCLID (ALLISON)				BRONZE
4095310				EUCLID (ALLISON)				STEEL
6830293				EUCLID (ALLISON)				CARBON PA
Torque Converter		F&S -conversor transm 6WG260			BRONZE
Torque Converter		F&S -conversor transm 6WG260			STEEL
CA0133924			FAI / KOMATSU					STEEL
CA0133972			FAI / KOMATSU					BRONZE
CA0134740			FAI / KOMATSU					END PLATE
CA0136122			FAI / KOMATSU					PAPER
CA0136155			FAI / KOMATSU					END PLATE
CA0136644			FAI / KOMATSU					END PLATE
CA0138574			FAI / KOMATSU					PAPER
CA0143874			FAI / KOMATSU					PAPER
CK0245238			FAI / KOMATSU					STEEL
CK0245239			FAI / KOMATSU					PAPER
HU1127061			FAI / KOMATSU					STEEL
HU1127612			FAI / KOMATSU					PAPER
HU7347402			FAI / KOMATSU					STEEL
HU7347612			FAI / KOMATSU					PAPER
1H7380700503			FANTUZZI					STEEL
1K507275223			FANTUZZI					STEEL
1K507275293			FANTUZZI					PAPER
1K507275303			FANTUZZI					STEEL
1K507275343			FANTUZZI MODELO CS45KM				PAPER
1K507275773			FANTUZZI					STEEL
1K507275913			FANTUZZI					PAPER
1K507275923			FANTUZZI					STEEL
2730-761001			FANTUZZI					BRONZE
2738-070001			FANTUZZI					STEEL
AC4.125368			FANTUZZI					GRAPHITE
AC4.126409			FANTUZZI - FERRARI BELOTE B98			STEEL
D209/507-275-343		FANTUZZI MODELO CS45KM				PAPER
D210/507-275-303		FANTUZZI					STEEL
DO2.126367			FANTUZZI  - FERRARI BELOTE B98			GRAPHITE
CKO245238			FAY						STEEL
CKO245239			FAY						PAPER
1BY30DA3010			FEELER						PAPER
1BY30DA3011			FEELER						STEEL
824.100.320.070			FENDT						STEEL
824.100.360.180			FENDT						STEEL
824.100.360.190			FENDT						STEEL
824.100.360.200			FENDT						STEEL
3501718				FENWICK						STEEL
6190039M1			FERMEC (TEREX)					PAPER
6190042M1			FERMEC (TEREX)					STEEL
6190105M1			FERMEC (TEREX)					STEEL
6190106M1			FERMEC (TEREX)					PAPER
6193395M1			FERMEC (TEREX)					PAPER
6193395M1			FERMEC / TEREX					PAPER
6193396M1			FERMEC (TEREX)					END PLATE
6193397M1			FERMEC (TEREX)					END PLATE
6193399M1			FERMEC (TEREX)					END PLATE
6193509M1			FERMEC / TEREX					PAPER
6194353M1			FERMEC (TEREX)					BRONZE
6195568M1			FERMEC / TEREX					PAPER
852-01-1352			FERMEC (TEREX)					STEEL
000 14687			FIAT ALLIS AD7B/ 7D				STEEL
000 22770			FIATALLIS					STEEL
003 11323			FIAT HITACHI FH-130				STEEL
003 11324			FIAT HITACHI FH-130 				PAPER
005 08053			FIATALLIS					STEEL
005 63495			FIATALLIS					BRONZE
005 63495			FIATALLIS					BRONZE
005 67385			FIAT ALLIS AD7B/ 7D				STEEL
005 67386			FIATALLIS					BRONZE
005 67386			FIATALLIS					BRONZE
005 82301			FIATALLIS					BRONZE
005 86578			FIATALLIS 					BRONZE
005 87050			FIATALLIS					BRONZE
005 87050			FIATALLIS					BRONZE
005 97258			FIATALLIS					BRONZE
020 39353			FIATALLIS					STEEL
049 13971			FIATALLIS					STEEL
049 13985			FIATALLIS					PAPER
049 17871			FIATALLIS					STEEL
049 17896			FIATALLIS					BRONZE
049 17897			FIATALLIS					STEEL
049 40457			FIATALLIS					PAPER
049 40458			FIATALLIS					STEEL
049 67080			FIATALLIS					BRONZE
049 84755			FIATALLIS					BRONZE
069 00790			FIATALLIS					BRONZE
087 61313			FIATALLIS					STEEL
087 61315			FIATALLIS					PAPER
094 33405			FIATALLIS					BRONZE
094 35217			FIATALLIS					STEEL
094 49009			FIATALLIS					STEEL
095 02757			FIATALLIS					STEEL
098 46631			FIATALLIS					GRAPHITE
098 46632			FIATALLIS					STEEL
099 68289			FIATALLIS					STEEL
099 68290			FIATALLIS					PAPER
706 23463			FIATALLIS					PAPER
706 23464			FIATALLIS					STEEL
706 24244			FIATALLIS					BRONZE
706 42113			FIATALLIS					BRONZE
706 42146			FIATALLIS					STEEL
706 42147			FIATALLIS					STEEL
706 42453			FIATALLIS					STEEL
706 45451			FIATALLIS					PAPER
706 57968			FIATALLIS					STEEL
706 74036			FIATALLIS					STEEL
706 88736			FIATALLIS					STEEL
706 88802			FIATALLIS					STEEL
706 93536			FIATALLIS					BRONZE
707 34526			FIATALLIS					BRONZE
710 04870			FIATALLIS					STEEL
710 04876			FIATALLIS					BRONZE
710 05843			FIATALLIS					BRONZE
711 00503			FIATALLIS FW160					STEEL
711 01927			FIATALLIS FH140  				PAPER
714 48878			FIATALLIS					STEEL
714 48879			FIATALLIS					STEEL
714 48880			FIATALLIS					STEEL
714 48881			FIATALLIS					PAPER
714 48985			FIATALLIS					BRONZE
722 09995			FIATALLIS E215					PAPER
722 09996			FIATALLIS E215					STEEL
730 21191			FIATALLIS					STEEL
730 46030			FIATALLIS					BRONZE
730 47703			FIATALLIS					CARBON PA
730 58782			FIATALLIS					STEEL
730 58783			FIATALLIS					GRAPHITE
730 62078			FIATALLIS					STEEL
730 76679			FIATALLIS					GRAPHITE
730 77153			FIATALLIS					CARBON PA
731 18088			FIATALLIS					BRONZE
731 18089			FIATALLIS					STEEL
731 18133			FIATALLIS					BRONZE
731 28407			FIATALLIS					BRONZE
731 29164			FIATALLIS FG140					BRONZE
731 38264			FIATALLIS					BRONZE
731 42977			FIATALLIS					BRONZE
731 42978			FIATALLIS					STEEL
731 42979			FIATALLIS					STEEL
731 42981			FIATALLIS					STEEL
731 42981			FIATALLIS					STEEL
731 43004			FIATALLIS					BRONZE
731 43004			FIATALLIS					BRONZE
731 43008			FIATALLIS					STEEL
731 43009			FIATALLIS					STEEL
731 72245			FIATALLIS					STEEL
731 72246			FIATALLIS					BRONZE
752 11018			FIATALLIS					BRONZE
752 7089			FIATALLIS					BRONZE
752 86048			FIATALLIS					BRONZE
752 87533			FIATALLIS FR180					PAPER
752 87534			FIATALLIS					STEEL
752 87535			FIATALLIS					STEEL
752 87537			FIATALLIS					STEEL
752 87610			FIATALLIS					STEEL
752 87612			FIATALLIS					STEEL
752 87613			FIATALLIS					STEEL
752 87708			FIATALLIS					TAN PAPER
752 87708			FIATALLIS FG140 				BRONZE
753 11443			FIATALLIS FW200					PAPER/PLAIN
753 11444			FIATALLIS FW200					CARBON PA
753 11445			FIATALLIS FW200					STEEL
753 11475			FIATALLIS FW160 / FW200				PAPER/PLAIN
753 11476			FIATALLIS FW160 / FW200				CARBON PA
753 11477			FIAT ALLIS FW160 / FW200			STEEL
753 11816			FIATALLIS FW160 - CASE 521			CARBON PA
753 11817			FIATALLIS FW160					PAPER/PLAIN
753 12375			FIATALLIS - New Holland W160 			PAPER
760 22138			FIATALLIS					PAPER
760 22138			FIATALLIS					BRONZE
760 22157			FIATALLIS					STEEL
760 22174			FIATALLIS					STEEL
760 33959			FIATALLIS					PAPER
760 33990			FIATALLIS					PAPER
760 34001			FIATALLIS 					STEEL
760 36047			FIATALLIS 					PAPER
760 43023			FIATALLIS 					STEEL
760 43024			FIATALLIS 					PAPER
760 48137			FIATALLIS 					PAPER
785 11010			FIATALLIS 					BRONZE
790 03496			FIATALLIS 					BRONZE
790 10056			FIATALLIS 					GRAPHITE
790 44332			FIAT ALLIS FD9 - FD110				STEEL
790 44333			FIAT ALLIS FD9 - FD110				STEEL
790 49944			FIAT ALLIS AD7B/ 7D				STEEL
790 57506			FIATALLIS 					GRAPHITE
790 59369			FIATALLIS 					STEEL
790 72917			FIATALLIS 					BRONZE
790 72917			FIATALLIS 					BRONZE
790 72918			FIATALLIS 					BRONZE
790 79550			FIATALLIS  AD4					BRONZE
791 08023			FIATALLIS 					BRONZE
791 08023			FIATALLIS 					BRONZE
791 11859			FIATALLIS 					BRONZE
875 21431			FIATALLIS					STEEL
875 21432			FIATALLIS					STEEL
875 21433			FIATALLIS					STEEL
818 66478			FIATALLIS					STEEL
180 2479			FORD						BRONZE
180 4831			FORD						BRONZE
180 8604			FORD						STEEL
1P77518A			FORD						STEEL
1P77519A			FORD						BRONZE
395 5538			FORD						STEEL
C0NN7B164A			FORD						BRONZE
C0NN7B164D			FORD						BRONZE
C0NN7B442A			FORD						STEEL
C5NN2A097B			FORD						BRONZE
C5NN2N315A			FORD 4630/5630/7630/8630			STEEL
C5NN2N315B			FORD						STEEL
C8AP7B442A			FORD						STEEL
D2NN7R174A			FORD						STEEL
D2NN7R175A			FORD						BRONZE
D6NNC730A			FORD						STEEL
E0NN7Z031AA			FORD						BRONZE
E1NN7A567AA			FORD 6610 					STEEL
E6NN2A097AA			FORD 6600					BRONZE
E6NN2A097BB			FORD						PAPER
E6NN2N315AA			FORD						STEEL
E7NN2A097AA			FORD 6600					BRONZE
E8NN2A097AA			FORD 6600					BRONZE
E9NN2A097AA			FORD original MERITOR 73320440C			BRONZE
E9NN2A097BA			FORD 6600					BRONZE
E9NN2N315CB			FORD						STEEL
F0NN-2N315AA			FORD						STEEL
P77573A1			FORD						STEEL
PBB77573A			FORD						STEEL
ZP-2002202-019			FORD						BRONZE
ZP-2002202-019			FORD 6610					BRONZE
4623 153			FRISCH-FAUN					PAPER
738 056 050			FRISCH-FAUN					BRONZE
738 113 050			FRISCH-FAUN					STEEL
738 113 250			FRISCH-FAUN					STEEL
738 124 650			FRISCH-FAUN					BRONZE
738 124 650			FRISCH-FAUN					BRONZE
738 125 150			FRISCH-FAUN					STEEL
738 156 750			FRISCH-FAUN					STEEL
7381 131			FRISCH-FAUN					STEEL
7381 246			FRISCH-FAUN					STEEL
7381 248			FRISCH-FAUN					STEEL
7381 261			FRISCH-FAUN					STEEL
7382 519			FRISCH-FAUN					BRONZE
7382 519			FRISCH-FAUN					BRONZE
7382 674			FRISCH-FAUN					BRONZE
7395 157			FRISCH-FAUN					BRONZE
7395 158			FRISCH-FAUN					STEEL
7395 210			FRISCH-FAUN					BRONZE
7396 255			FRISCH-FAUN					PAPER
4002022				FUNK						PAPER
4002254				FUNK						STEEL
4002787				FUNK						PAPER
4005522				FUNK						PAPER
4005523				FUNK						TAN PAPER
4005527				FUNK						PAPER
4012382				FUNK						STEEL
4050498				FUNK						BRONZE
40121315			FUNK						PAPER
40121323			FUNK						STEEL
40RC-7683			FUNK						BRONZE
40RC-7727			FUNK						STEEL
40RC-7951			FUNK						STEEL
4TRC-7173			FUNK						STEEL
4TRC-7174			FUNK						BRONZE
YZ100952			FUNK						STEEL
YZ105481			FUNK						TAN PAPER
YZ105494			FUNK						TAN PAPER
YZ150185			FUNK						STEEL
05003-01018			FURUKAWA - niigata - trem			BRONZE
05003-01019			FURUKAWA - niigata - trem			STEEL
05303-05007			FURUKAWA - niigata - trem			BRONZE
05303-05008			FURUKAWA - niigata - trem			STEEL
05503-01065			FURUKAWA					BRONZE
05503-01066			FURUKAWA					STEEL
05503-01129			FURUKAWA					BRONZE
05503-01130			FURUKAWA					STEEL
310211-23110			FURUKAWA					PAPER
314211-22150			FURUKAWA					PAPER
314211-22150			FURUKAWA = HELI CPQD50 5 ton			PAPER
314211-23150			FURUKAWA					PAPER
337231-23250			FURUKAWA					STEEL
337231-23260			FURUKAWA					PAPER
341231-21270			FURUKAWA - niigata - trem			BRONZE
341231-21280			FURUKAWA - niigata - trem			STEEL
343231-21170			FURUKAWA					STEEL
343231-21180			FURUKAWA					BRONZE
352211-22280			FURUKAWA					STEEL
352211-22290			FURUKAWA					PAPER
A10500-20867			FURUKAWA					PAPER
A10502-20864			FURUKAWA					PAPER
A10502-31280			FURUKAWA					BRONZE
A10502-31283			FURUKAWA					BRONZE
A10503-30929			FURUKAWA					BRONZE
A10503-30929			FURUKAWA					BRONZE
A10503-30930			FURUKAWA					BRONZE
A10504-20835			FURUKAWA					PAPER
A10504-20857			FURUKAWA					PAPER
A10508-20882			FURUKAWA					BRONZE
A10508-20884			FURUKAWA					BRONZE/AÇO
A16042-31640			FURUKAWA					STEEL
A16042-31645			FURUKAWA					STEEL
A16042-31646			FURUKAWA					STEEL
A24643-30830			FURUKAWA					STEEL
A24643-30831			FURUKAWA					STEEL
A24643-30832			FURUKAWA					STEEL
A44643-30828			FURUKAWA					STEEL
A44643-30829			FURUKAWA					STEEL
A44643-30830			FURUKAWA					STEEL
A47440-20501			FURUKAWA					PAPER
A47440-30448			FURUKAWA					STEEL
A47440-30449			FURUKAWA					STEEL
A47440-30882			FURUKAWA					STEEL
A47440-30883			FURUKAWA					STEEL
A47440-30884			FURUKAWA					STEEL
A47440-30937			FURUKAWA					STEEL
A47440-30938			FURUKAWA					STEEL
A47440-30939			FURUKAWA					STEEL
A47442-30502			FURUKAWA					STEEL
A47442-30503			FURUKAWA					STEEL
149585				GALION						STEEL
D106118				GALION						BRONZE
D139209				GALION						BRONZ
D139309				GALION						BRONZE
D72327				GALION						STEEL
D72330				GALION						BRONZE
D72372				GALION						BRONZE
D72378				GALION						STEEL
D72803				GALION						STEEL
D72816				GALION						BRONZE
D72818				GALION						STEEL
D77576				GALION						BRONZE
D79944				GALION						STEEL
D80064				GALION						BRONZE
D80065				GALION						BRONZE
L99565				GEHL						END PLATE
L99567				GEHL						END PLATE
59004-143			GHH						STEEL
59004-144			GHH						PAPER
6432 1035			GIRLING						STEEL
6432 1506			GIRLING						STEEL
6432 1507			GIRLING						BRONZE
6432 1818			GIRLING						BRONZE
6432 6805			GIRLING						STEEL
6432 6812			GIRLING						STEEL
6432 7556			GIRLING						BRONZE
7332 0201			GIRLING						STEEL
7332 0209			GIRLING						PAPER
7332 0298			GIRLING						BRONZE
7332 0440			GIRLING						BRONZE
7332 0519			GIRLING						STEEL
7332 0666			GIRLING						BRONZE
0420-0333			GRADALL						STEEL
0420-0341			GRADALL						PAPER
9147-4139			GRADALL						END PLATE
9147-4141			GRADALL						END PLATE
3146363				GRAZIANO					PAPER
3146743				GRAZIANO					PAPER
3146763				GRAZIANO					PAPER
3146793				GRAZIANO					STEEL
3146803				GRAZIANO					STEEL
3146813				GRAZIANO					STEEL
3146823				GRAZIANO					STEEL
3146833				GRAZIANO					STEEL
3146843				GRAZIANO					STEEL
3154543				GRAZIANO					STEEL
3200513				GRAZIANO					STEEL
3243223				GRAZIANO					PAPER
3243233				GRAZIANO					PAPER
3279433				GRAZIANO					PAPER
3279443				GRAZIANO					PAPER
